StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1303,17,1,3,2,17.431037129164956,17,0,2,0,0,0,0,1.3375549802098765,4.0
1304,16,1,1,0,8.934790506227856,15,0,4,0,0,0,0,1.9846599185571745,4.0
1305,16,1,1,2,6.859330394001564,4,0,2,0,1,1,0,3.060881655966949,1.0
1306,15,1,0,1,2.764911312681142,7,1,1,0,0,0,0,2.3928973584250004,3.0
1307,18,1,2,0,8.789307487168843,13,0,4,0,0,0,0,2.0837969900967988,3.0
1308,16,1,2,0,9.926455425687577,4,0,4,0,1,0,1,3.64573804877044,0.0
1309,18,0,1,3,8.072933889869557,25,0,1,1,0,0,0,0.2578288653003256,4.0
1310,16,0,3,1,13.573201876537942,27,0,3,0,1,0,0,0.9036114674892368,4.0
1311,18,1,0,0,8.41793057518452,23,0,2,1,0,0,0,0.6307569438666114,4.0
1312,17,0,0,2,19.228351556931468,7,0,2,0,0,1,1,2.5257837110432746,1.0
1313,18,1,2,3,11.985550356471837,24,0,1,0,0,0,0,0.680087787496653,4.0
1314,17,1,2,1,16.14955871303818,25,0,0,0,0,0,0,0.7963598478866475,4.0
1315,17,0,0,2,2.187118062189577,5,1,1,0,1,0,0,2.275231371940473,2.0
1316,18,1,0,0,7.945825858918114,15,1,0,0,1,0,0,1.253451854215859,4.0
1317,17,1,0,2,6.736954028943054,27,0,4,0,0,0,0,0.534508880538856,4.0
1318,15,1,0,2,11.389647762731837,3,1,3,1,0,0,0,3.191046118219917,1.0
1319,17,1,2,2,17.222270401228513,11,0,3,0,0,1,0,2.81542127530912,2.0
1320,16,0,1,1,1.5667643552401334,10,0,3,0,0,0,0,1.7256978426120764,3.0
1321,18,1,0,1,1.4514959608942155,2,0,1,1,0,0,0,2.7238280604010647,2.0
1322,15,1,0,1,17.00635416315198,11,0,4,1,0,0,0,2.627693905554347,2.0
1323,18,1,0,1,4.257001720767148,29,1,3,1,1,0,0,0.9124156208354256,4.0
1324,16,0,0,0,13.375065088996276,4,0,2,0,0,0,0,2.0876984654539608,2.0
1325,16,1,1,2,10.857562647216104,5,1,1,0,1,0,0,2.981992255406158,2.0
1326,16,0,3,4,16.657871897744588,18,0,3,0,0,0,0,1.3000662189569585,4.0
1327,17,0,2,4,2.5017781967280706,17,0,3,0,1,0,0,1.089358734287526,4.0
1328,17,1,0,3,2.595659314452225,15,1,3,0,0,0,0,1.9169618961294344,4.0
1329,18,1,2,2,11.13636720556615,22,0,0,0,0,0,0,1.011253194616751,4.0
1330,18,0,2,2,18.92757306716742,10,0,1,1,1,0,0,1.865727232404095,3.0
1331,15,1,2,1,8.299955167415085,4,0,2,1,1,1,0,3.387938347765993,1.0
1332,15,0,0,2,6.538842005093899,8,0,3,0,1,0,0,1.9077526330867265,3.0
1333,18,0,0,2,12.133786463957716,2,0,0,0,0,0,0,2.2246535964883942,2.0
1334,17,1,0,2,18.608972010900622,29,0,2,0,1,0,1,0.5348357535394734,4.0
1335,16,1,0,2,16.738556656892474,7,0,2,0,0,0,0,2.542214348782037,2.0
1336,18,0,0,1,19.9096722146644,5,0,3,0,0,0,0,2.4057032539450245,1.0
1337,15,0,0,1,0.4513716640475418,3,0,2,1,0,0,0,2.3886478515014486,2.0
1338,17,0,0,3,2.2571628942552446,11,0,2,0,1,0,0,1.5594448458626406,4.0
1339,18,0,2,0,12.18935526733244,11,0,3,0,0,0,0,1.718276157090799,3.0
1340,18,1,0,2,16.411528786676996,24,0,4,0,0,0,1,1.1757680252358405,4.0
1341,17,1,0,3,5.704886846135331,20,0,1,1,0,0,0,1.4003632540944204,4.0
1342,18,1,3,2,4.784221760684375,15,0,1,1,0,1,0,1.7555440233413917,4.0
1343,17,1,3,2,15.739515987624015,9,0,4,1,0,1,0,2.900096239205548,2.0
1344,16,1,2,1,1.1276370770646316,21,0,2,0,0,0,0,1.0334594906901564,4.0
1345,17,0,3,1,7.387652951651702,13,0,3,0,0,0,1,1.526193890709721,4.0
1346,17,1,1,3,10.116184451846594,12,0,3,0,0,0,0,1.880909289765476,4.0
1347,17,1,3,2,11.206973487006469,8,0,1,0,1,1,0,2.614950353949793,2.0
1348,18,1,0,2,14.572303135855538,6,0,3,1,0,1,0,3.1071355935726115,1.0
1349,18,1,0,0,7.096914468613164,11,0,3,0,0,0,0,1.3864645615000095,4.0
1350,17,1,0,0,12.253686893492144,4,0,2,0,0,0,0,2.8337600718448117,2.0
1351,18,0,0,4,11.707508455819127,17,0,0,0,0,1,0,0.8689211178839932,4.0
1352,15,0,0,1,10.952322013074944,3,0,4,0,0,0,0,2.2992298880282425,2.0
1353,15,0,1,2,12.809665862844245,1,0,2,0,1,0,0,2.316537043727347,2.0
1354,18,1,2,0,5.188983421361526,2,1,3,0,0,0,0,3.1813076022771107,1.0
1355,18,0,1,2,1.6929750716925795,25,0,3,0,0,0,0,0.3770264870747455,4.0
1356,17,0,0,3,2.3854334407948685,11,1,2,0,0,0,0,1.7691036223786811,3.0
1357,16,1,2,2,4.491647653078021,2,1,3,1,1,0,0,3.375252255246081,1.0
1358,18,1,1,1,10.003958710455706,3,0,4,0,1,0,0,3.203858190796927,1.0
1359,15,1,0,2,16.808855010920404,5,0,2,0,0,1,0,3.3501791105924874,1.0
1360,17,0,1,2,14.025866841767682,11,0,2,0,0,0,0,1.3806332237941714,4.0
1361,18,0,0,2,15.780812084040942,18,0,4,1,0,0,0,1.7732830517568818,3.0
1362,15,1,0,3,7.019512478521827,9,0,1,1,0,0,1,2.0046273170074884,3.0
1363,15,1,3,2,8.093074832971004,29,1,0,0,0,0,0,0.7157420455446748,4.0
1364,16,0,0,3,7.873637719812256,0,1,4,0,0,1,0,3.104512067895794,0.0
1365,17,0,0,2,3.8374636880900304,16,0,3,1,0,1,0,1.3516225267351554,4.0
1366,17,1,2,1,1.2243331628714405,15,0,4,1,1,0,1,1.7579788035014272,4.0
1367,16,1,2,1,11.818321856544536,8,0,0,0,0,0,0,2.136399546240388,3.0
1368,16,0,0,1,19.784333668411723,24,1,1,0,1,0,0,0.7292546165173505,4.0
1369,17,1,0,3,3.3365940990052567,20,1,1,0,0,0,0,1.1378011102056016,4.0
1370,17,0,0,2,0.9336963979854752,8,1,3,1,0,0,1,1.879411941893504,3.0
1371,18,0,1,2,15.59063363647866,26,0,3,0,0,0,0,0.49899794923783036,4.0
1372,18,0,0,1,5.051720133694484,22,0,2,0,0,1,0,0.2728235567401012,4.0
1373,16,0,0,1,16.59287610705857,8,0,0,0,0,0,0,1.7790509334013587,3.0
1374,18,1,3,2,14.078733340690308,11,0,3,0,0,0,1,2.328240384630152,3.0
1375,15,1,1,2,18.91347074101609,22,1,2,1,0,0,0,1.6230778220088506,4.0
1376,18,0,0,1,8.178544715133441,8,1,1,1,0,0,0,1.760717057222876,3.0
1377,18,0,1,2,13.239396789012684,14,0,4,0,1,0,0,2.06728852405109,2.0
1378,15,0,1,0,9.297095616265414,1,0,1,1,0,0,0,2.397202643398162,2.0
1379,16,0,0,1,12.61177394617087,10,0,3,0,0,1,0,1.8991947851486761,3.0
1380,15,0,0,2,8.991978120154746,10,1,3,1,0,0,0,2.2643235645676376,2.0
1381,18,1,2,1,3.7726449284814967,7,0,2,1,1,0,1,2.5251155338354896,2.0
1382,16,1,0,4,10.157948320067618,22,0,1,1,0,0,0,1.0429816505882752,4.0
1383,18,1,1,1,10.571684028748846,5,0,2,1,0,0,1,2.661096903670216,2.0
1384,15,1,0,1,16.21207696520322,20,0,3,0,0,0,0,1.599593887728051,4.0
1385,15,0,0,1,14.710414115871624,19,1,1,1,0,0,0,1.4395273193380034,4.0
1386,18,0,0,2,13.275832478828882,6,0,3,0,0,0,0,2.126110845356806,2.0
1387,17,0,0,2,2.2677419110514507,2,0,4,0,0,0,0,2.3987872495064786,2.0
1388,17,0,0,2,14.4123258132743,7,0,4,0,0,1,0,2.381926746314146,2.0
1389,15,0,0,0,10.006103127090295,17,0,2,0,0,0,0,1.1001313095582461,4.0
1390,15,1,2,0,17.881990722123184,16,0,3,1,0,0,1,1.84886644019124,4.0
1391,17,0,3,2,18.39741868261085,10,0,4,0,0,0,0,1.9539649601034175,3.0
1392,17,1,2,3,1.1031318120357092,1,0,2,1,0,0,0,2.8560385143532114,2.0
1393,18,1,2,3,16.412831207089575,24,1,1,1,0,0,0,1.206150230255099,4.0
1394,18,1,0,0,0.7539478084534124,20,0,1,1,1,0,0,0.8959029903990774,4.0
1395,17,1,3,2,7.343392513900453,26,0,1,0,0,0,0,0.2731909291583428,4.0
1396,18,0,0,3,10.845999512421582,23,0,3,0,0,1,0,0.53400716885204,4.0
1397,18,1,3,1,2.962015972542549,18,0,2,0,0,0,0,1.0894406041524294,4.0
1398,16,1,3,3,14.926276251381536,6,0,3,0,0,0,0,2.813211008121627,2.0
1399,18,1,2,1,0.1670940834427714,17,1,3,1,0,0,1,1.8687585897071977,4.0
1400,15,0,3,3,3.3719809686807367,7,0,3,1,1,0,0,2.428554876408674,1.0
1401,18,0,1,2,11.615936597069512,13,0,3,0,0,0,1,1.7082854410299682,3.0
1402,18,0,0,3,14.287751240745848,6,0,0,1,0,1,0,2.430492903367993,1.0
1403,17,1,0,2,18.332862053878323,27,0,3,0,1,0,0,0.9941294103867458,4.0
1404,15,1,1,1,14.109933038692477,20,0,2,0,0,0,0,1.2325571657328191,4.0
1405,18,0,0,3,13.43558540509732,27,0,2,0,1,0,0,0.6915229943996635,4.0
1406,18,1,1,1,7.886822927013286,26,0,0,0,0,0,0,0.1152318548488273,4.0
1407,16,0,3,1,0.0256885105360282,3,0,4,1,0,0,0,2.34766904421319,2.0
1408,18,0,0,2,2.403185174712439,16,0,4,1,0,0,0,1.6375510536877027,3.0
1409,18,1,2,2,10.691090895120784,4,0,2,1,0,0,0,3.065473133634235,1.0
1410,16,1,3,3,13.502597716888394,11,0,2,0,1,0,0,2.437026300114272,3.0
1411,17,1,3,1,8.34896567792925,8,0,3,0,1,0,0,2.427614635957672,3.0
1412,18,1,3,2,14.613580230567804,25,0,1,0,0,0,0,0.7771509547591905,4.0
1413,16,0,1,2,10.437245906643575,19,1,1,1,1,1,0,1.5036603561333857,4.0
1414,15,0,3,0,1.4835239118862442,12,0,3,0,0,0,0,1.2772598995236795,4.0
1415,17,0,2,1,3.8403250193589766,24,0,1,0,1,0,0,0.563676194771727,4.0
1416,15,0,0,1,16.799964464878858,27,0,2,1,1,0,0,0.6113493579117188,4.0
1417,15,0,0,1,14.49825493248879,17,1,2,1,0,0,0,1.2027333434442504,4.0
1418,16,1,2,4,17.8952397402499,19,1,2,1,0,0,0,1.5258378621561266,4.0
1419,18,0,0,2,2.351144982418732,8,0,1,1,1,0,0,1.8166728860195331,3.0
1420,16,0,1,2,19.80445069230148,3,0,2,0,0,0,0,2.721882030915562,1.0
1421,16,0,1,4,4.188134278998672,20,1,2,0,1,0,0,1.1505639746940999,4.0
1422,16,1,0,1,0.2355975257328402,26,0,2,0,0,1,0,0.3365712986081556,4.0
1423,16,1,1,3,19.94845878107108,7,0,3,0,0,0,0,3.1122811365205387,1.0
1424,17,1,2,2,5.621477708902263,0,1,4,0,0,1,0,3.770694721842285,0.0
1425,18,1,0,3,13.360389050251198,16,0,1,0,0,0,0,1.655613322522051,4.0
1426,15,0,0,1,3.533646283526104,24,0,3,1,0,0,1,0.8403757532477402,4.0
1427,15,0,0,3,11.604570643982834,8,1,1,0,0,1,0,2.028313026950943,2.0
1428,18,1,0,1,18.080699729091187,19,0,2,0,0,0,1,1.3960904942452492,4.0
1429,15,1,3,1,6.403623348568772,12,0,2,1,1,0,0,2.025416982399455,3.0
1430,18,0,0,2,13.405079520887185,1,0,2,0,0,0,0,2.614642038282554,1.0
1431,15,0,1,1,3.75807177596833,12,0,3,1,1,0,0,1.6137744310746527,3.0
1432,16,1,0,2,12.495907974374504,8,0,2,1,0,0,0,2.3976825794915584,3.0
1433,15,1,0,2,6.729007036350203,29,0,2,1,0,0,0,0.2878673233291232,4.0
1434,18,1,2,2,4.224165171759033,19,0,3,0,1,1,0,1.5487102111350304,4.0
1435,18,1,2,1,6.263641014072703,5,1,1,1,0,0,0,2.905242112307261,2.0
1436,18,0,0,0,3.576821370155987,27,0,1,0,1,0,0,0.19918170498458057,4.0
1437,18,0,0,1,18.03832215675765,0,1,0,1,0,0,0,2.734727893236959,1.0
1438,18,0,0,2,7.943737726342577,27,1,1,0,0,0,0,0.4663367091751665,4.0
1439,17,1,0,1,4.905586099487347,24,0,2,0,1,0,0,0.930028645913522,4.0
1440,17,1,1,1,8.968156820318658,4,0,2,1,0,1,0,2.679085718058188,2.0
1441,15,0,0,1,6.410723336129911,2,1,1,0,0,0,1,2.484984339987561,1.0
1442,18,0,0,0,14.88838507626652,3,0,0,1,0,0,1,2.2250303069600257,2.0
1443,15,0,0,2,19.424398237709887,0,0,3,0,1,1,1,3.2,0.0
1444,18,0,3,3,8.760673133952936,13,0,3,1,1,1,0,1.8662271709066485,3.0
1445,18,1,3,1,17.220667999444807,8,1,4,1,0,0,0,3.0677183698465544,1.0
1446,17,0,0,2,11.31726147119239,29,0,4,0,1,0,0,0.6952987090468441,4.0
1447,17,0,2,2,3.1447133018846696,23,0,4,0,1,0,1,1.2164031019040056,4.0
1448,16,0,0,2,13.812454841626831,3,0,3,1,1,1,1,2.631858513740786,1.0
1449,17,0,0,2,10.268689942516405,17,1,3,1,0,0,0,1.7405914341375794,3.0
1450,16,0,2,2,13.01213046504207,13,0,1,0,0,0,0,1.48194295265355,4.0
1451,16,0,3,2,17.7937482514333,24,0,3,1,1,0,1,1.1818310163178969,4.0
1452,16,0,3,0,8.808691413120922,3,0,0,0,0,0,0,2.3031414900544287,2.0
1453,16,1,1,2,18.023552464347112,24,0,3,0,1,1,0,1.0580507720986625,4.0
1454,16,1,0,2,15.013380285633096,9,0,2,0,0,0,1,2.572890420104166,2.0
1455,15,1,2,0,9.772098517559694,2,0,3,1,0,1,0,3.5877355870777485,0.0
1456,17,1,0,1,12.064442713159274,22,0,0,1,1,0,1,1.30141801379926,4.0
1457,16,0,1,4,6.511622650380229,6,1,2,0,1,1,0,2.567594508722568,1.0
1458,18,1,0,2,19.671945994775484,9,0,2,0,0,0,0,2.5372306390536963,2.0
1459,17,1,1,2,13.34702326100792,12,0,1,1,0,0,0,1.9893957592572007,4.0
1460,17,0,0,3,0.8769370499325979,3,1,2,0,1,1,0,2.403386642240875,1.0
1461,16,0,0,2,6.532438114960176,17,0,0,1,1,0,0,1.2108134047037917,4.0
1462,15,1,3,2,12.46628867518115,10,0,2,0,0,0,1,2.172740551700977,3.0
1463,16,1,0,2,1.126665555984796,24,1,2,0,0,0,1,0.6416491686246723,4.0
1464,15,0,1,3,0.4776838263828553,3,0,3,0,1,0,0,2.202872185439197,2.0
1465,18,1,0,2,9.000484790556051,23,0,2,1,0,1,0,1.0384883524708666,4.0
1466,17,0,0,2,6.6538035938534,13,0,2,1,1,0,0,1.8040152823449096,3.0
1467,18,0,0,1,8.765972160663317,17,0,4,0,0,0,0,1.3333618060172794,4.0
1468,15,0,0,4,5.253866197600104,7,0,2,0,0,0,0,1.9995675437080216,3.0
1469,15,0,2,2,3.2943549388596183,26,1,2,0,0,0,0,0.22257236739125769,4.0
1470,18,1,0,0,13.782867139606754,9,0,2,1,0,0,0,2.6375942281323583,2.0
1471,15,0,3,3,10.29142232535601,4,0,3,1,1,0,1,2.4456973825698256,1.0
1472,18,0,1,2,4.003084224987337,22,0,2,1,1,0,0,1.0895462617695262,4.0
1473,17,1,0,0,6.391788525199966,6,1,2,1,0,1,0,3.2389317177358112,1.0
1474,18,0,1,2,11.83615815326652,11,1,3,1,1,0,0,2.058427508045397,2.0
1475,17,1,1,2,1.444586965449557,24,0,0,0,0,0,0,0.0,4.0
1476,18,1,2,3,2.949060185323591,2,1,3,0,1,0,1,3.143909878121016,1.0
1477,15,1,0,1,1.4649120821478023,25,1,2,1,0,0,0,1.04646340029671,4.0
1478,18,0,0,3,16.246346654282377,3,0,2,0,0,0,1,2.2948593825766506,2.0
1479,15,1,2,2,15.048184664240186,9,0,3,0,0,0,0,2.6394472915746228,2.0
1480,18,1,3,0,15.06625863758514,3,0,1,0,0,0,0,2.669749932596335,2.0
1481,18,0,2,4,14.32650686952056,14,1,3,0,1,1,0,2.23590822602738,2.0
1482,16,1,0,2,13.387708473397383,28,1,4,0,0,0,1,1.1865697291923056,4.0
1483,15,1,2,1,9.5398383075635,9,0,2,0,0,0,0,2.520175258554297,2.0
1484,16,1,0,2,12.8455632701423,20,0,4,0,0,1,0,1.6010784880682591,4.0
1485,15,1,0,3,0.767231095759493,29,0,0,0,0,0,0,0.0,4.0
1486,16,1,0,1,12.429288453135692,21,1,3,0,0,1,0,1.5950547587554351,4.0
1487,17,0,1,1,15.557554110737543,15,1,2,1,0,0,0,1.7776022824765882,3.0
1488,18,1,0,1,10.007167207687804,14,0,2,0,0,0,1,1.6150931484836668,4.0
1489,15,1,0,1,7.150266568544739,18,0,1,1,1,0,1,1.6759194307143808,4.0
1490,15,0,2,2,5.548534696019583,28,0,2,1,0,0,0,0.1714556028674717,4.0
1491,18,0,0,2,12.85604100324165,19,1,1,1,0,0,0,1.245412445526657,4.0
1492,15,0,0,1,13.856023972598177,18,0,4,1,1,0,0,1.7233594827119458,3.0
1493,15,1,0,1,17.41935199725085,17,0,3,0,1,0,0,2.0706693123979414,3.0
1494,16,0,3,1,6.846681649219814,25,1,1,0,1,0,0,0.4537896854399957,4.0
1495,15,1,1,3,15.395446147711713,11,0,1,1,0,0,0,2.162688107920216,3.0
1496,17,1,0,1,11.22711648378676,24,1,3,0,0,1,0,1.2912304259430896,4.0
1497,17,0,2,4,17.656729813561583,15,0,2,0,1,1,0,1.872125111283756,3.0
1498,18,0,2,2,10.556242165912415,0,0,1,0,0,0,0,2.3391757920504395,2.0
1499,15,1,0,1,10.352596567959344,15,1,2,1,0,1,0,2.1901466017791726,3.0
1500,18,0,1,3,11.557541628818182,1,0,2,0,0,0,0,2.4593713536057056,1.0
1501,17,1,2,2,14.986307102848688,23,0,1,0,0,0,0,1.009430321848957,4.0
1502,15,0,1,2,19.293809576569217,14,0,3,1,1,0,0,1.6948004815391178,3.0
1503,15,0,0,4,1.471267084315313,6,0,3,1,0,0,0,2.092278358111877,2.0
1504,18,0,2,0,1.0686920478203432,27,0,0,0,1,1,0,0.3327444057422746,4.0
1505,17,1,1,0,18.75100674814677,0,1,4,1,0,0,0,3.9470929642201775,0.0
1506,15,0,0,2,10.597512510364124,4,1,2,0,1,0,0,2.413882581666602,1.0
1507,18,1,0,1,12.298060291338722,9,1,1,1,0,0,0,2.813786291054958,2.0
1508,17,1,0,1,9.648472031894578,21,0,1,0,0,0,0,0.7696361214560695,4.0
1509,18,1,0,0,1.8731490521494896,20,1,1,0,0,0,0,0.8922661351679123,4.0
1510,16,1,2,0,15.36178756837333,3,1,2,1,1,0,0,3.666290826527483,0.0
1511,15,0,0,2,14.94449290177174,13,0,1,0,1,0,0,1.1212385910126395,4.0
1512,16,1,0,1,6.23406642985624,12,0,2,0,0,0,1,1.4233383361752172,4.0
1513,17,1,1,2,6.124784904568008,0,0,1,1,0,0,1,3.149644743525513,1.0
1514,16,0,0,2,16.75682761811037,15,1,3,0,1,0,1,1.8829849214052303,3.0
1515,16,1,3,2,1.4471451548265324,22,0,3,1,1,0,0,1.1613543513353255,4.0
1516,17,0,0,0,17.622102967131315,8,1,2,0,0,0,0,2.1177567886989483,2.0
1517,18,1,0,2,5.1332337979182885,21,0,3,0,1,1,0,1.2989979848488324,4.0
1518,16,0,0,0,11.859694955109878,15,1,4,1,0,0,0,2.1153578946881235,2.0
1519,18,1,0,2,18.719883580035557,18,0,3,0,0,0,0,1.737989618721448,4.0
1520,16,0,0,3,13.56245003073293,14,0,2,0,0,0,0,1.6150215191972166,3.0
1521,18,1,2,2,8.288596249340731,25,0,2,0,1,0,0,0.7177804975968944,4.0
1522,17,1,3,2,13.790684178108304,13,0,3,1,0,0,0,2.2675844008883907,3.0
1523,16,0,0,2,6.879592726327404,19,1,1,0,0,0,0,1.0171956983729549,4.0
1524,17,0,1,1,5.545168326983722,9,1,2,0,1,0,0,2.0973335147143763,2.0
1525,16,0,2,3,19.933665558693598,20,0,2,0,0,0,0,0.9828228042000305,4.0
1526,17,0,2,3,15.015804623595754,11,0,3,0,1,0,1,1.9962498887873175,3.0
1527,17,1,0,1,12.894399547636352,27,0,3,0,1,0,0,0.7017618078332725,4.0
1528,16,1,0,2,7.105792864386375,0,0,2,1,1,1,0,3.8649768612963977,0.0
1529,16,0,0,3,0.9832165831009632,20,0,1,1,0,1,0,0.5477215408576336,4.0
1530,16,1,2,4,0.6211375207031122,16,1,4,0,0,0,0,1.88585022368373,4.0
1531,15,0,2,2,11.083625108975976,8,1,0,0,1,0,0,1.8622662101445486,3.0
1532,18,0,0,2,15.240654420781022,22,0,0,1,0,1,0,0.7041862499874558,4.0
1533,15,1,0,1,10.7475838088771,18,0,2,0,0,1,0,1.4119815069059265,4.0
1534,15,1,3,4,16.81570143878229,24,0,3,0,1,1,1,1.6625318303754022,4.0
1535,17,1,2,1,0.6685306618644327,17,0,3,1,0,0,0,1.3415984768250016,4.0
1536,16,1,3,2,7.335041528518802,27,0,4,1,1,0,0,0.6592029163279249,4.0
1537,18,1,2,1,4.741407823483561,6,0,1,0,0,1,0,2.153371206457846,3.0
1538,17,1,0,1,8.94545936314244,8,0,2,0,0,1,0,2.4431029199121954,3.0
1539,15,1,1,2,1.4475278638824496,21,0,1,0,0,0,0,0.2700885546341743,4.0
1540,16,0,1,4,19.08263283142145,25,0,3,0,0,1,0,1.0533796986753425,4.0
1541,17,0,0,0,4.465108021387218,20,0,2,1,0,0,0,0.6541713619084965,4.0
1542,16,0,1,2,18.44615550967169,11,0,0,0,1,0,0,1.6455567757943825,3.0
1543,17,0,2,0,8.517863100733635,6,1,3,1,0,0,0,2.575466678459687,1.0
1544,16,0,0,1,19.71048266510436,13,1,2,0,0,0,0,1.7926960480305258,3.0
1545,15,1,2,2,11.081167669204214,14,1,2,0,1,0,0,1.9137997969013387,4.0
1546,18,0,1,2,18.616657283516147,14,0,3,0,0,1,0,1.7922675011706417,3.0
1547,15,0,3,1,0.1069797738844569,5,0,1,1,0,0,0,1.803638068953373,3.0
1548,18,0,0,1,14.964776123618002,20,0,1,1,1,1,0,1.5130403439511126,4.0
1549,16,0,0,0,18.061013062050307,13,0,1,0,0,1,0,1.764981073182134,3.0
1550,17,0,1,1,2.794411339579081,1,1,2,0,1,0,0,2.668078523713609,1.0
1551,15,0,0,4,1.9225170346430296,7,0,1,1,1,0,0,1.9295891691770628,3.0
1552,18,0,2,3,8.491452143719112,12,0,3,0,1,0,0,1.728782815233646,3.0
1553,15,1,2,1,18.673578122658704,22,0,1,0,1,0,0,1.165394363121266,4.0
1554,18,1,0,2,10.847731203808774,5,0,4,0,0,0,0,2.58350063639477,2.0
1555,15,0,1,3,10.549129274434645,4,1,1,0,1,0,0,2.413650604756983,1.0
1556,18,1,1,0,2.8225223659864374,4,0,1,1,1,0,1,2.5761746968185832,2.0
1557,18,1,0,3,0.0157902218643757,24,0,1,0,0,0,0,0.2333498804715068,4.0
1558,16,1,3,3,16.202801814909225,0,0,3,1,0,0,0,3.646516388949796,0.0
1559,18,1,2,0,1.7514912597247645,8,1,2,1,1,0,0,2.6054252316173008,2.0
1560,16,0,1,1,12.67699637470648,5,0,3,1,0,1,0,2.693543612305685,1.0
1561,18,1,2,4,18.29232909030383,19,0,3,0,1,0,0,1.5837802579379994,4.0
1562,17,1,0,2,4.17303826316862,25,0,4,0,0,1,0,0.7763967059483814,4.0
1563,17,1,3,0,13.305456724738216,29,1,3,0,0,1,0,0.7834866400151184,4.0
1564,17,0,1,1,1.5739715341501892,6,0,0,0,0,1,0,1.8626493690093735,3.0
1565,18,0,2,2,12.07510287675226,8,0,3,1,0,0,0,2.1747723486356025,2.0
1566,16,0,2,2,3.278634419064055,4,1,4,1,0,0,0,2.5959057626129423,1.0
1567,16,0,0,2,14.71907121030356,13,1,4,1,0,0,0,2.2925397992161614,2.0
1568,18,0,2,4,6.024625895878164,4,0,1,0,0,0,0,1.8610614051733227,3.0
1569,17,0,0,1,9.267820176092926,7,1,3,0,1,1,0,2.642453342914065,1.0
1570,17,0,0,2,11.988610840552434,6,0,1,0,0,0,0,1.9913745902052238,3.0
1571,16,1,0,2,3.425468213324792,12,1,1,1,1,1,0,2.600264186907329,2.0
1572,17,1,3,2,14.832756372352415,12,0,3,0,0,0,0,2.119171492034809,3.0
1573,15,1,2,1,6.052806812736291,7,0,4,0,0,0,0,2.522694547891483,2.0
1574,16,0,2,4,13.24743719825507,10,1,2,0,0,0,0,1.9806832881601961,3.0
1575,17,0,2,3,3.165661013987473,27,1,3,1,0,0,0,0.6262473872411393,4.0
1576,16,0,1,2,13.762353184127004,25,0,0,1,0,0,0,0.613123895593627,4.0
1577,15,0,3,2,2.563761456209235,17,1,0,1,0,0,0,1.0268976620382646,4.0
1578,16,0,0,1,8.507129925399672,24,0,2,1,0,0,0,0.5145167462002885,4.0
1579,16,1,0,2,4.944121474777536,18,1,2,0,0,0,0,1.6692302172984,4.0
1580,16,1,0,2,14.96750498856365,5,0,3,0,0,0,0,3.282070050593753,1.0
1581,16,0,2,2,5.240700090137491,21,0,2,0,1,0,0,0.5949712135717734,4.0
1582,15,0,2,4,17.634346127907925,1,0,2,0,0,0,1,2.660053474543127,1.0
1583,18,0,0,2,17.836404228132256,27,0,2,1,1,0,1,0.9476158115213313,4.0
1584,16,0,0,1,3.928826304455717,12,0,1,0,0,0,0,1.2932288789961717,4.0
1585,16,1,2,2,12.276918900154485,22,0,4,0,0,0,0,1.5830839708839028,4.0
1586,17,0,0,1,1.7543528343992865,24,0,2,0,0,0,0,0.14740119127229137,4.0
1587,16,0,2,1,7.830741992032584,27,1,2,0,0,0,0,0.37774483376722023,4.0
1588,17,0,3,1,14.266434590025446,25,0,3,1,1,0,0,1.039484414246984,4.0
1589,18,0,0,2,13.188464936998326,10,0,2,0,0,0,1,1.9037026265655457,3.0
1590,15,1,0,2,12.49401338813216,0,0,3,0,0,0,0,3.5662831299671103,0.0
1591,15,0,2,2,5.650817273248872,23,0,1,0,0,0,0,0.22267805669570745,4.0
1592,18,0,2,2,7.560498988688041,1,0,1,0,0,0,0,1.9372375062172376,3.0
1593,15,1,1,2,2.058922894005724,29,0,4,0,1,0,1,0.6176804235913715,4.0
1594,18,1,3,1,14.38045640867202,16,0,3,0,0,0,0,1.804726657837384,4.0
1595,18,1,0,3,10.077775935825471,7,0,2,1,0,0,0,2.635208129638253,2.0
1596,18,0,1,1,14.175312646913092,1,0,3,0,0,0,1,2.7488203110156584,1.0
1597,15,0,2,1,4.978870495937455,5,0,4,0,0,1,1,2.189902340930208,2.0
1598,17,1,2,2,6.488764572701324,21,1,1,1,0,0,1,1.1466960797952552,4.0
1599,18,1,0,1,6.684306745202293,4,0,0,0,0,0,0,2.4052675257641485,3.0
1600,16,1,2,0,0.514848194944324,15,1,2,0,0,1,0,1.5252820489261911,4.0
1601,15,1,1,2,6.82095745661247,7,0,1,1,1,0,0,2.446157080635824,3.0
1602,18,1,0,2,16.06609147036067,18,1,1,1,0,1,0,1.9529530122549463,4.0
1603,18,1,0,2,17.94596991499477,15,0,3,1,0,0,0,2.293087191388992,3.0
1604,16,0,2,4,10.364366312718548,12,0,0,0,0,1,0,1.1773376235838107,4.0
1605,17,0,0,2,9.110033904384403,25,1,3,0,0,0,1,0.8853707982029368,4.0
1606,17,0,0,3,0.6164923739874051,19,0,2,0,1,0,1,0.9646855805645083,4.0
